Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
19500,0.55,Ideal,D,VVS2,60.8,56.0,5.31,5.34,3.24,3468
12299,0.44,Premium,G,SI1,61.6,61.0,4.88,4.83,2.99,990
25756,0.72,Good,E,SI1,63.7,58.0,5.71,5.66,3.62,2361
9984,0.51,Ideal,D,VS2,62.7,55.0,5.09,5.12,3.2,1787
20402,0.3,Good,G,VS1,,58.0,4.23,4.25,2.69,605
1731,0.33,Premium,G,VVS1,61.9,59.0,4.38,4.41,2.72,868
3799,1.22,Ideal,F,VS2,61.5,57.0,6.87,6.91,4.24,8783
1575,0.51,Very Good,I,SI2,63.3,58.0,5.09,5.02,3.2,995
13471,0.53,Ideal,H,VS2,61.4,56.0,5.2,5.23,3.2,2031
16583,1.2,Ideal,G,SI2,62.2,56.0,6.74,6.84,4.22,5385
303,0.52,Very Good,E,VS1,59.1,58.0,5.31,5.38,3.16,1875
4568,1.34,Premium,G,VS2,60.7,59.0,7.07,7.04,4.28,9293
15216,0.32,Very Good,H,SI1,62.6,55.0,4.37,4.38,2.74,461
22162,0.33,Premium,J,VS1,61.5,61.0,4.46,4.39,2.72,557
4112,0.3,Ideal,D,VS2,62.3,54.0,4.29,4.34,2.69,710
4502,1.07,Very Good,D,SI2,62.6,61.0,6.42,6.49,4.04,4861
7674,0.71,Ideal,E,VS2,61.6,56.0,5.74,5.76,3.54,2891
20455,1.01,Premium,E,VVS1,61.6,58.0,6.57,6.45,4.01,10888
20606,0.42,Ideal,D,SI1,62.0,55.0,4.83,4.84,3.0,810
3253,0.3,Ideal,E,VS2,62.8,56.0,4.32,4.28,2.7,844
17009,2.0,Very Good,I,SI1,62.9,59.2,7.95,8.08,5.05,15081
958,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,1675
9438,0.91,Very Good,F,VS1,63.5,56.0,6.18,6.14,3.91,4739
8213,1.03,Ideal,G,VVS2,61.2,57.0,6.48,6.52,3.98,8483
9442,1.11,Ideal,H,VVS2,61.4,57.0,6.63,6.67,4.08,6837
2131,0.32,Premium,H,VS2,60.6,58.0,4.44,4.47,2.7,505
4310,1.19,Premium,J,SI1,63.0,54.0,6.82,6.74,4.27,4498
16665,0.73,Good,H,VS1,64.1,58.8,5.63,5.67,3.62,2673
25622,1.22,Ideal,I,SI1,61.9,56.0,6.87,6.83,4.24,5261
2174,0.71,Ideal,D,SI2,61.5,56.0,5.74,5.78,3.54,2610
19656,0.81,Ideal,D,VS2,62.1,56.0,6.01,5.98,3.72,4087
8613,1.59,Premium,I,VS2,62.9,56.0,7.48,7.43,4.69,10471
5826,0.3,Premium,G,VS1,62.9,58.0,4.32,4.27,2.7,776
2707,1.01,Ideal,H,VS2,62.1,54.0,6.5,6.44,4.02,4909
8973,1.55,Ideal,E,SI1,62.3,56.0,7.43,7.37,4.61,12646
14060,0.32,Very Good,F,VS2,60.2,59.0,4.4,4.43,2.66,645
953,0.51,Ideal,F,VVS2,62.2,56.0,5.08,5.12,3.17,2093
7797,0.38,Premium,G,VS2,60.1,61.0,4.66,4.63,2.79,983
2141,0.34,Ideal,F,VS2,62.6,54.0,4.48,4.46,2.8,880
5915,1.0,Premium,D,VVS2,58.3,61.0,6.55,6.48,3.8,9274
4031,1.5,Ideal,J,VS2,60.0,57.0,7.45,7.36,4.44,7503
22763,0.7,Very Good,F,SI2,63.4,58.0,5.62,5.58,3.55,1883
16162,0.53,Ideal,E,SI1,61.6,56.0,5.23,5.19,3.21,1607
1920,0.41,Ideal,G,IF,62.3,55.0,4.75,4.78,2.97,1367
9772,0.34,Very Good,G,SI2,62.8,59.0,4.45,4.47,2.8,447
697,1.21,Ideal,G,VS1,61.4,56.0,6.84,6.9,4.22,8824
9986,0.35,Good,I,SI1,63.6,56.0,4.5,4.53,2.87,472
6697,0.5,Premium,E,VS2,61.3,59.0,5.1,5.05,3.11,1746
6983,1.18,Premium,I,SI2,62.9,58.0,6.77,6.7,4.24,3925
3210,0.41,Ideal,F,VS2,62.4,58.0,4.77,4.75,2.97,1085
6091,0.31,Ideal,F,IF,60.2,57.0,4.38,4.44,2.65,1155
26888,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3016
22010,0.5,Very Good,F,SI1,62.8,56.0,5.03,5.06,3.17,1250
4370,0.33,Very Good,G,VS2,62.6,56.0,4.38,4.41,2.75,579
10168,0.3,Good,G,VVS2,63.8,57.0,4.26,4.24,2.71,878
24307,0.32,Ideal,F,VVS2,61.6,55.0,4.41,4.42,2.72,945
22310,0.3,Premium,H,VVS2,62.4,58.0,4.26,4.3,2.67,605
9309,0.7,Ideal,I,VVS2,62.1,56.0,5.68,5.72,3.54,2367
157,0.91,Very Good,G,SI2,60.0,57.0,6.27,6.32,3.78,3531
392,0.5,Ideal,H,VS1,61.1,56.0,5.1,5.14,3.13,1637
5766,0.62,Ideal,G,VVS2,61.6,56.0,5.48,5.51,3.38,2861
11822,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,2333
22122,0.55,Ideal,H,SI1,61.5,54.0,5.3,5.33,3.27,1248
159,0.51,Ideal,E,SI1,62.4,55.0,5.14,5.09,3.19,1443
21457,1.0,Ideal,H,SI2,61.5,55.6,6.41,6.48,3.96,4459
4341,0.7,Very Good,I,VS2,62.1,56.0,5.7,5.74,3.55,2188
5558,0.38,Ideal,D,SI2,62.0,53.0,4.68,4.71,2.91,599
20593,1.08,Premium,H,I1,61.7,59.0,6.54,6.59,4.05,3118
19991,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,796
7862,0.5,Premium,I,VVS1,58.2,62.0,5.25,5.19,3.04,1415
779,1.2,Ideal,G,VS1,62.6,54.3,6.76,6.8,4.25,8687
9155,1.0,Very Good,G,VS2,63.8,58.0,6.31,6.35,4.04,6389
19103,1.08,Premium,G,SI2,59.8,57.0,6.72,6.66,4.0,4318
14577,1.58,Ideal,I,SI2,62.3,57.0,7.42,7.34,4.6,6441
20592,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,658
25086,0.63,Ideal,D,IF,61.2,53.0,5.55,5.6,3.41,3832
18662,1.57,Very Good,H,SI1,62.4,58.0,7.39,7.49,4.64,12392
2711,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3754
12780,0.32,Ideal,F,VS1,61.9,56.0,4.39,4.43,2.73,716
16957,0.38,Ideal,F,SI1,60.9,55.0,4.7,4.72,2.87,844
6395,0.41,Ideal,E,VVS2,61.4,53.9,4.79,4.81,2.95,1186
24302,0.39,Premium,F,VS1,61.7,58.0,4.71,4.69,2.9,956
1794,0.59,Very Good,G,VVS2,62.5,57.0,5.32,5.36,3.34,2155
26944,0.39,Ideal,I,VS1,62.5,54.0,4.7,4.67,2.92,1047
17517,0.32,Ideal,H,VVS2,61.8,55.0,4.42,4.38,2.72,828
15885,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,579
24993,0.32,Ideal,G,IF,61.5,55.0,4.4,4.42,2.71,905
3891,1.01,Very Good,E,SI2,59.6,61.0,6.56,6.59,3.92,4355
11231,1.01,Fair,F,VS2,65.5,62.0,6.19,6.23,4.07,5501
3626,2.17,Premium,H,SI1,62.3,58.0,8.29,8.25,5.15,13248
14333,2.01,Premium,I,SI1,60.9,60.0,8.1,8.06,4.92,15528
930,1.5,Good,I,VS1,57.9,60.0,7.48,7.44,4.32,9828
25455,1.0,Premium,J,VS2,60.3,58.0,6.49,6.44,3.9,3790
8368,0.74,Very Good,E,SI2,59.1,60.0,5.88,5.93,3.49,2728
17390,0.73,Very Good,I,SI2,63.0,58.0,5.71,5.75,3.61,2093
18249,1.68,Very Good,G,VS2,62.7,58.0,7.51,7.54,4.72,14192
26836,1.24,Ideal,I,SI2,60.7,57.0,6.98,6.92,4.22,4812
4734,0.7,Fair,E,SI2,65.3,56.0,5.57,5.54,3.63,1998
18250,1.23,Good,J,SI1,63.1,57.6,6.74,6.8,4.27,4870
5691,1.64,Premium,F,SI1,62.8,59.0,7.53,7.51,4.72,12670
3172,0.33,Very Good,E,SI1,60.6,60.0,4.41,4.44,2.68,579
25182,1.13,Very Good,J,SI1,63.5,59.0,6.62,6.55,4.18,4385
12153,0.41,Ideal,H,VS2,,56.0,4.77,4.79,2.95,1163
10023,0.32,Ideal,D,VVS2,62.2,56.0,4.37,4.41,2.73,790
15355,0.27,Ideal,G,VS2,61.5,55.0,4.18,4.21,2.58,490
19669,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,625
9823,0.31,Ideal,H,VVS2,61.8,56.0,4.36,4.34,2.69,802
10838,0.47,Ideal,H,SI2,61.8,54.0,5.01,5.05,3.11,782
21516,1.02,Very Good,F,VS2,61.7,58.0,6.47,6.5,4.0,6479
19576,0.73,Premium,E,VS1,61.2,58.0,5.77,5.83,3.55,3370
2374,0.3,Premium,E,VS2,62.1,58.0,4.31,4.29,2.67,844
8848,0.36,Ideal,G,SI1,,55.0,4.59,4.54,2.86,689
26574,0.73,Fair,I,I1,70.8,55.0,5.51,5.34,3.84,1049
2607,0.4,Very Good,H,VS1,62.6,58.0,4.68,4.71,2.94,807
22285,1.41,Premium,G,SI1,59.5,59.0,7.35,7.3,4.36,8758
17788,0.8,Ideal,E,VS2,62.2,55.0,5.95,5.98,3.71,4126
20045,0.7,Very Good,G,VS2,63.1,58.0,5.69,5.66,3.58,2302
22025,1.51,Fair,I,VS2,64.6,58.0,7.19,7.15,4.63,8287
23093,0.7,Ideal,E,SI2,60.5,56.0,5.8,5.77,3.5,2375
20023,0.36,Ideal,D,SI2,62.0,56.0,4.56,4.6,2.84,537
3399,0.3,Very Good,F,SI1,57.9,61.0,4.39,4.49,2.57,489
1930,2.06,Ideal,I,SI2,63.3,54.0,8.09,8.14,5.13,14505
25120,0.55,Ideal,G,VVS1,60.0,56.0,5.35,5.39,3.21,2077
11248,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1080
21397,1.0,Fair,G,I1,61.7,57.0,6.39,6.28,3.91,2723
9283,2.39,Ideal,I,VS2,62.2,55.0,8.58,8.56,5.33,17955
15914,0.3,Ideal,D,SI1,61.6,56.0,4.3,4.34,2.66,552
824,0.41,Very Good,I,VVS1,63.1,58.0,4.68,4.74,2.97,847
25193,0.9,Very Good,I,VS2,61.6,57.0,6.13,6.17,3.79,3581
13356,1.52,Ideal,I,VVS1,61.9,56.0,7.34,7.37,4.55,10968
2276,0.3,Ideal,E,VS2,61.2,55.0,4.35,4.31,2.65,844
1245,0.46,Ideal,J,VS2,61.4,56.0,4.96,5.0,3.06,746
12600,0.55,Premium,I,VVS1,61.3,59.0,5.3,5.27,3.24,1712
21581,0.41,Ideal,H,SI1,62.9,55.0,4.82,4.75,3.01,876
21045,1.02,Very Good,E,VVS2,60.3,58.0,6.53,6.57,3.95,8745
13724,0.81,Ideal,D,SI2,61.9,54.0,5.96,5.99,3.7,3160
23785,1.08,Very Good,G,VS2,63.2,60.0,6.53,6.44,4.1,6096
2508,1.2,Ideal,I,SI2,62.5,56.0,6.8,6.7,4.22,3931
2564,1.1,Ideal,I,SI2,62.6,55.0,6.57,6.6,4.13,4624
4686,0.5,Very Good,E,SI1,,56.0,5.06,5.07,3.17,1222
1399,2.49,Fair,J,I1,66.3,58.0,8.26,8.18,5.45,6289
4262,1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,8227
5787,0.32,Premium,D,VS2,61.7,59.0,4.43,4.38,2.72,972
14839,2.02,Ideal,J,SI2,62.2,57.0,8.11,8.18,5.07,12736
10403,0.32,Premium,E,VVS1,61.8,59.0,4.35,4.39,2.7,954
24065,2.0,Good,H,VS2,63.8,59.0,7.88,8.01,5.07,18023
20480,0.51,Ideal,D,VS2,61.2,55.0,5.17,5.13,3.15,1882
9447,0.9,Premium,E,SI2,61.7,58.0,6.18,6.11,3.79,3830
16543,0.35,Ideal,D,VVS1,61.5,57.0,4.52,4.55,2.79,1167
17403,0.51,Very Good,G,VS2,62.9,58.0,5.06,5.11,3.2,1438
15887,0.32,Ideal,E,VS1,59.9,55.0,4.46,4.49,2.68,758
14358,0.53,Ideal,G,VVS2,61.8,58.0,5.18,5.2,3.21,1941
20386,1.09,Premium,I,VS2,60.1,59.0,6.74,6.67,4.03,5306
3071,0.34,Ideal,F,VVS2,61.8,56.0,4.47,4.49,2.77,712
26226,1.12,Premium,H,SI1,61.6,59.0,6.63,6.67,4.1,5266
12742,1.73,Premium,G,VS1,61.6,60.0,7.67,7.62,4.71,11867
2821,0.6,Ideal,H,VVS1,61.0,56.0,5.44,5.47,3.33,2568
21772,0.32,Premium,G,VS2,61.1,58.0,4.42,4.45,2.71,561
10595,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.76,3.53,2586
481,0.58,Ideal,F,VVS2,61.8,56.0,5.36,5.39,3.32,2395
26334,1.04,Ideal,I,VS1,63.0,56.0,6.44,6.41,4.05,4696
14952,0.9,Premium,D,SI1,62.6,58.0,6.15,6.11,3.84,4304
2252,0.25,Ideal,H,VVS1,62.5,56.0,4.03,4.06,2.53,450
21189,1.21,Premium,H,SI2,58.2,59.0,7.05,7.03,4.1,5082
2040,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
3527,0.3,Good,H,SI1,63.4,58.0,4.26,4.29,2.71,421
22439,0.41,Good,H,SI1,63.8,56.0,4.74,4.69,3.01,876
22962,0.32,Very Good,E,SI1,62.2,58.0,4.36,4.39,2.72,561
25878,0.4,Ideal,I,VS2,62.6,54.0,4.74,4.75,2.97,667
16476,0.54,Ideal,F,SI1,61.2,56.0,5.23,5.29,3.22,1307
6171,0.91,Premium,G,VS2,60.8,56.0,6.28,6.21,3.8,4357
15244,0.46,Ideal,F,SI1,62.5,56.0,4.92,4.94,3.08,953
125,2.8,Premium,I,SI2,61.1,59.0,9.03,8.98,5.5,15030
8308,2.0,Good,D,SI2,60.3,56.0,8.08,8.11,4.88,16425
16417,1.22,Ideal,F,VS1,62.3,57.0,6.79,6.83,4.24,9920
9775,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4191
583,0.39,Premium,D,VS1,61.7,59.0,4.69,4.64,2.88,1123
19242,0.91,Ideal,F,SI2,60.3,57.0,6.26,6.34,3.8,3763
26028,0.36,Ideal,H,SI1,61.7,54.0,4.56,4.62,2.83,538
12772,1.16,Ideal,G,VS2,61.7,57.0,6.8,6.72,4.17,7243
22133,0.9,Ideal,D,SI2,60.9,57.0,6.2,6.24,3.79,3798
21420,1.04,Premium,I,VS1,61.4,57.0,6.52,6.47,3.99,4240
19725,0.71,Ideal,F,VS1,60.9,56.0,5.76,5.79,3.52,3710
25240,0.82,Ideal,I,VS1,62.3,57.0,5.98,6.02,3.74,2522
26894,1.51,Premium,F,VS1,62.7,59.0,7.31,7.23,4.56,13134
26385,0.5,Ideal,E,VS1,61.1,58.0,5.12,5.08,3.11,2034
26368,0.7,Good,H,SI2,64.2,58.0,5.56,5.6,3.58,1697
14971,1.18,Premium,G,VVS2,61.0,58.0,6.84,6.79,4.16,8025
8187,0.71,Ideal,F,VS1,61.7,55.0,5.73,5.77,3.55,3041
9069,1.29,Premium,G,SI2,61.1,59.0,7.03,6.95,4.27,6116
6106,1.23,Ideal,D,VVS2,62.4,55.0,6.87,6.82,4.27,13653
22094,0.8,Very Good,H,VS1,62.7,56.0,5.88,5.96,3.71,3144
3708,0.61,Very Good,I,VS2,62.4,57.0,5.4,5.43,3.38,1572
9482,0.4,Premium,F,VS1,61.4,58.0,4.73,4.75,2.91,982
4971,1.0,Ideal,E,VS2,62.1,56.0,6.42,6.39,3.98,6720
24421,1.04,Ideal,I,SI1,62.2,56.0,6.51,6.47,4.04,4484
13177,0.3,Ideal,I,VVS2,62.8,57.0,4.26,4.28,2.68,507
24288,0.42,Premium,E,SI1,62.7,57.0,4.83,4.77,3.01,992
25130,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,487
23614,0.74,Premium,F,VS2,61.7,58.0,5.85,5.78,3.59,2805
22474,0.42,Ideal,F,VS1,60.6,56.0,4.83,4.87,2.94,921
8361,0.31,Ideal,G,VS1,61.3,55.0,4.39,4.42,2.7,645
4775,0.78,Ideal,G,SI1,60.6,57.0,5.95,5.97,3.61,3004
6666,0.34,Premium,F,VS2,58.1,61.0,4.6,4.55,2.66,645
9250,0.46,Premium,E,VS2,61.5,60.0,4.95,4.91,3.03,1173
15810,1.11,Ideal,F,VS2,61.6,57.0,6.65,6.67,4.1,7740
22036,0.41,Good,H,SI1,63.8,56.0,4.69,4.74,3.01,683
8424,0.5,Premium,G,VVS1,61.0,60.0,5.12,5.08,3.11,2070
19114,0.3,Ideal,D,SI1,61.9,55.0,4.32,4.34,2.68,524
14765,0.7,Fair,E,SI2,64.6,53.0,5.58,5.63,3.62,2092
26055,0.33,Ideal,E,VS1,61.6,56.0,4.46,4.43,2.74,1002
26542,0.31,Ideal,G,IF,61.0,56.0,4.38,4.37,2.67,988
3584,1.1,Ideal,I,SI2,61.7,56.0,6.65,6.6,4.09,3216
18472,0.34,Premium,G,VS2,61.6,60.0,4.47,4.49,2.76,596
26229,0.71,Premium,H,SI1,62.4,62.0,5.67,5.64,3.53,2207
450,0.91,Very Good,E,SI2,62.8,61.0,6.07,6.09,3.82,3703
3075,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1052
9977,0.41,Ideal,F,VS1,62.1,56.0,4.8,4.77,2.97,1076
12550,0.3,Ideal,E,VS1,60.8,57.0,4.36,4.33,2.64,911
24710,0.96,Fair,G,SI2,66.8,61.0,6.15,6.04,4.07,2539
9890,0.43,Very Good,F,SI1,62.5,56.0,4.82,4.85,3.02,792
20069,1.09,Ideal,E,SI2,61.7,58.0,6.58,6.62,4.07,5042
7927,0.32,Premium,D,SI1,63.0,58.0,4.4,4.36,2.76,756
6558,0.63,Premium,E,VS2,62.4,59.0,5.5,5.46,3.42,2344
10956,0.21,Premium,D,VS2,61.6,59.0,3.82,3.78,2.34,386
12304,1.51,Very Good,E,SI2,63.2,56.0,7.32,7.26,4.61,10012
16914,2.0,Premium,H,SI2,61.5,61.0,8.13,8.1,4.99,13134
16035,1.03,Premium,G,SI1,60.5,60.0,6.52,6.48,3.93,5105
4151,0.94,Premium,D,SI1,60.7,60.0,6.32,6.27,3.82,4817
819,0.3,Premium,H,SI1,59.3,59.0,4.36,4.38,2.59,421
5344,1.2,Ideal,E,SI2,61.3,56.0,6.8,6.71,4.14,5268
23377,0.5,Ideal,E,VS2,62.1,57.0,5.1,5.05,3.15,1629
12818,0.42,Ideal,H,VVS2,62.0,57.0,4.79,4.82,2.98,823
24205,0.73,Premium,D,SI1,60.5,58.0,5.85,5.82,3.53,2498
3709,0.51,Good,E,SI1,63.9,54.0,5.05,5.09,3.24,1343
19843,0.41,Ideal,E,VVS2,61.6,56.0,4.8,4.78,2.95,1243
6264,1.02,Premium,J,SI2,62.3,58.0,6.42,6.37,3.98,3119
6744,0.62,Ideal,G,IF,61.8,56.0,5.45,5.48,3.38,3310
6044,0.4,Very Good,I,SI1,63.2,54.0,4.69,4.67,2.96,765
9720,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
4573,1.01,Fair,G,VS2,68.9,60.0,6.06,6.02,4.17,5294
17112,2.02,Ideal,G,SI2,61.7,57.0,8.15,8.1,5.01,17265
25362,0.33,Premium,D,VS2,61.1,56.0,4.54,4.5,2.76,1069
14248,1.5,Very Good,J,VS2,60.5,63.0,7.27,7.32,4.41,7177
25707,0.36,Good,F,VS1,63.9,54.0,4.52,4.5,2.88,905
2104,0.35,Ideal,D,SI1,61.1,56.0,4.55,4.59,2.79,780
20326,0.33,Ideal,F,VVS1,62.1,56.0,4.43,4.46,2.76,828
8165,0.7,Premium,G,VS1,61.0,59.0,5.77,5.68,3.49,2535
24961,1.01,Premium,G,SI2,62.9,57.0,6.39,6.33,4.0,3750
3957,0.7,Good,F,VS2,59.1,61.0,5.76,5.84,3.43,2846
11422,0.57,Ideal,G,VVS1,60.9,56.0,5.37,5.41,3.28,2612
11139,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,11091
26736,0.34,Good,H,VS2,63.1,56.0,4.41,4.46,2.8,537
7583,1.75,Very Good,D,SI2,60.7,57.0,7.78,7.83,4.74,12012
8784,0.3,Ideal,D,SI1,,56.0,4.37,4.35,2.66,709
268,0.38,Ideal,H,SI1,61.2,56.0,4.68,4.63,2.85,834
24165,1.0,Good,F,SI1,63.3,61.0,6.29,6.31,3.99,4712
17095,0.54,Premium,E,VS1,60.3,58.0,5.32,5.26,3.19,2041
26306,0.42,Premium,F,VVS2,60.3,59.0,4.86,4.83,2.92,1221
8015,0.58,Ideal,G,VS2,61.1,55.0,5.45,5.42,3.32,1641
3076,0.51,Very Good,G,VS1,63.4,57.0,5.08,5.04,3.21,1709
13655,0.42,Premium,D,SI2,62.0,59.0,4.83,4.78,2.98,862
4309,0.36,Premium,E,VS2,62.5,58.0,4.52,4.57,2.84,684
1390,0.7,Ideal,D,SI1,61.4,54.0,5.75,5.71,3.52,2822
13551,0.55,Ideal,J,SI1,61.2,55.0,5.29,5.3,3.24,982
24298,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,1007
24823,0.4,Good,G,SI2,63.1,59.0,4.65,4.7,2.95,596
2312,1.53,Very Good,G,VS2,58.9,59.0,7.58,7.61,4.47,13225
20422,1.06,Very Good,F,IF,60.6,56.0,6.62,6.69,4.03,9433
18846,0.9,Very Good,I,VS2,62.8,52.0,6.19,6.23,3.9,3764
26850,1.08,Premium,G,SI2,62.2,56.0,6.62,6.54,4.09,4627
14262,1.06,Premium,G,SI1,62.2,57.0,6.53,6.47,4.04,5113
25545,1.21,Ideal,G,VVS1,61.4,58.0,6.85,6.89,4.22,10483
26890,1.51,Very Good,F,SI1,63.2,57.0,7.34,7.23,4.6,9417
15207,0.32,Ideal,H,VS2,,55.0,4.42,4.38,2.75,648
17000,1.02,Ideal,F,VS2,62.8,57.0,6.41,6.36,4.01,7037
1323,1.12,Very Good,D,SI1,59.9,57.0,6.76,6.8,4.06,6132
18230,1.12,Premium,I,VS1,62.2,59.0,6.66,6.59,4.12,5058
25917,0.9,Premium,F,SI2,61.6,58.0,6.23,6.15,3.81,3457
13297,0.31,Ideal,H,VS2,63.0,57.0,4.34,4.32,2.73,628
16295,0.97,Fair,F,I1,68.5,54.0,6.26,6.05,4.22,1787
1685,0.3,Ideal,G,VVS2,62.2,54.0,4.29,4.33,2.68,638
17278,0.51,Very Good,F,VS1,,57.0,5.06,5.09,3.21,1627
12546,0.9,Ideal,H,VVS2,62.0,57.0,6.15,6.2,3.83,4924
24808,0.51,Ideal,F,VVS1,62.0,57.0,5.15,5.11,3.18,2812
19346,1.05,Very Good,E,SI1,60.7,56.0,6.54,6.6,3.99,5770
3416,0.3,Ideal,G,VVS2,60.6,57.0,4.33,4.35,2.63,684
528,1.09,Premium,H,VS1,60.2,59.0,6.71,6.67,4.03,5860
21423,1.06,Very Good,G,SI2,61.1,62.0,6.55,6.61,4.02,4162
8923,0.3,Good,I,SI1,63.4,57.0,4.23,4.25,2.69,394
127,0.76,Very Good,E,SI1,63.0,59.0,5.76,5.8,3.64,2668
16456,0.84,Ideal,D,SI1,,54.0,6.07,6.13,3.75,3265
12846,0.33,Premium,E,VS2,62.0,60.0,4.46,4.41,2.75,829
25295,0.35,Ideal,E,VS2,61.9,54.0,4.53,4.58,2.82,923
17179,0.73,Premium,F,VS2,58.7,57.0,5.97,5.92,3.49,2882
10533,1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
4149,1.32,Very Good,G,SI2,61.6,57.0,6.98,7.05,4.32,7173
11582,1.22,Ideal,J,VS1,61.5,55.0,6.86,6.87,4.22,5649
11349,0.61,Ideal,G,SI1,61.4,56.0,5.46,5.49,3.36,1659
18970,0.31,Premium,E,SI1,59.2,60.0,4.36,4.42,2.6,544
2667,0.4,Ideal,E,VVS1,61.7,55.0,4.74,4.76,2.93,1778
25877,1.29,Premium,G,VS2,58.7,58.0,7.27,7.11,4.22,8842
363,1.06,Very Good,G,I1,60.7,63.0,6.59,6.56,3.99,2080
5741,0.52,Premium,D,SI2,62.4,59.0,5.15,5.05,3.18,1385
9751,1.01,Premium,E,SI2,62.5,60.0,6.42,6.39,4.0,4434
7933,1.05,Very Good,G,IF,58.9,61.0,6.64,6.67,3.92,9013
3941,0.35,Very Good,D,SI2,62.4,57.0,4.47,4.5,2.8,487
1414,1.31,Premium,I,VS1,62.8,57.0,6.98,6.9,4.36,5759
4843,0.42,Very Good,G,SI1,61.7,55.0,4.78,4.81,2.96,916
18303,0.31,Ideal,G,VVS2,62.4,56.0,4.33,4.36,2.71,707
26344,1.26,Ideal,J,SI2,62.8,54.0,6.91,6.89,4.33,4860
22844,0.41,Ideal,J,IF,62.1,54.0,4.78,4.81,2.98,777
16270,0.46,Very Good,J,VS1,62.5,58.0,4.87,4.92,3.06,874
1259,1.14,Premium,G,VS2,61.2,58.0,6.75,6.71,4.12,6619
3495,1.0,Good,H,SI2,63.9,55.0,6.25,6.33,4.02,3878
11883,0.73,Ideal,G,VVS2,61.0,56.0,5.82,5.86,3.56,3783
23779,0.51,Premium,E,SI2,61.7,58.0,5.14,5.07,3.15,1265
2267,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1165
24056,0.33,Ideal,G,VS1,62.1,54.0,4.47,4.42,2.76,854
1282,0.5,Ideal,F,VVS1,62.0,58.0,5.06,5.07,3.14,2018
15353,2.01,Ideal,J,SI1,62.3,57.0,8.05,7.99,5.0,12607
15793,1.15,Ideal,H,VS1,62.7,57.0,6.68,6.64,4.17,7123
1522,0.51,Very Good,D,SI1,62.8,56.0,5.07,5.09,3.19,1569
10968,1.06,Premium,G,VS2,60.4,58.0,6.64,6.68,4.02,6296
20662,0.52,Good,G,IF,59.8,57.0,5.24,5.27,3.14,2093
25864,0.51,Ideal,G,VVS1,62.6,57.0,5.08,5.14,3.2,2005
23394,0.32,Premium,G,SI2,61.0,59.0,4.42,4.36,2.68,540
6747,1.19,Very Good,H,VS2,61.1,58.0,6.78,6.83,4.16,6819
24137,1.0,Fair,F,SI1,66.7,57.0,6.07,5.99,4.02,3669
14228,1.01,Very Good,H,VS2,63.3,57.0,6.32,6.27,3.99,4559
3911,0.54,Ideal,E,VS2,61.8,55.0,5.26,5.24,3.24,1847
12379,1.0,Fair,G,VS1,63.1,63.0,6.38,6.29,4.0,4630
13977,0.4,Ideal,G,VS1,61.8,57.0,4.73,4.75,2.93,868
17212,0.54,Very Good,F,VS2,,60.0,5.34,5.39,3.12,1551
5125,0.31,Ideal,H,VVS2,,57.0,4.32,4.36,2.71,625
5902,0.38,Good,E,VS2,,57.0,4.59,4.62,2.91,693
10396,1.23,Very Good,H,VS2,62.4,58.0,6.8,6.85,4.26,6848
2348,1.0,Ideal,G,SI1,61.9,56.0,6.37,6.45,3.97,4997
22286,1.7,Very Good,H,VVS2,63.1,57.0,7.61,7.52,4.77,14275
20047,0.7,Very Good,F,VS2,62.4,57.0,5.67,5.71,3.55,2956
15270,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6733
21498,1.43,Ideal,E,VVS2,62.4,57.0,7.25,7.15,4.49,14429
20765,0.5,Premium,F,SI2,61.4,61.0,5.14,5.09,3.14,1172
23369,0.54,Ideal,H,VS1,61.9,56.0,5.24,5.2,3.23,1637
17887,0.71,Very Good,G,VS1,62.0,53.0,5.72,5.76,3.56,3425
17195,1.89,Very Good,D,SI2,62.7,58.0,7.75,7.81,4.88,15594
4816,0.9,Good,G,SI1,63.7,58.0,6.09,6.12,3.89,3734
